63,3.63,0,0,33204
3.63,3.63,0,0,33286
3.63,3.63,0,0,33368
3.63,3.63,0,0,33462
3.63,3.63,0,0,33544
3.63,3.63,0,0,33626
3.63,3.63,0,0,33724
3.63,3.63,0,0,33806
3.63,3.63,0,0,33900
3.63,3.63,0,0,33982
3.63,3.63,0,0,34064
3.63,3.63,0,0,34158
3.63,3.63,0,0,34240
3.63,3.63,0,0,34322
3.63,3.63,0,0,34416
3.63,3.63,0,0,34498
3.63,3.63,0,0,34592
3.63,3.63,0,0,34674
3.63,3.63,0,0,34756
3.63,3.63,0,0,34850
3.63,3.63,0,0,34932
3.63,3.63,0,0,35014
3.63,3.63,0,0,35108
3.63,3.63,0,0,35190
3.63,3.63,0,0,35284
3.63,3.63,0,0,35366
3.63,3.63,0,0,35448
3.63,3.63,0,0,35543
3.63,3.63,0,0,35624
3.63,3.63,0,0,35706
3.63,3.63,0,0,35801
3.63,3.63,0,0,35883
3.63,3.63,0,0,35964
3.63,3.63,0,0,36063
3.63,3.63,0,0,36145
3.63,3.63,0,0,36239
3.63,3.63,0,0,36321
3.63,3.63,0,0,36403
3.63,3.63,0,0,36497
3.63,3.63,0,0,36579
3.63,3.63,0,0,36661
3.63,3.63,0,0,36755
3.63,3.63,0,0,36837
3.63,3.63,0,0,36931
3.63,3.63,0,0,37013
3.63,3.63,0,0,37095
3.63,3.63,0,0,37189
3.63,3.63,0,0,37271
3.63,3.63,0,0,37353
3.63,3.63,0,0,37447
3.63,3.63,0,0,37529
3.63,3.63,0,0,37623
3.63,3.63,0,0,37705
3.63,3.63,0,0,37787
3.63,3.63,0,0,37881
3.63,3.63,0,0,37963
3.63,3.63,0,0,38045
3.63,3.63,0,0,38139
3.63,3.63,0,0,38221
3.63,3.63,0,0,38303
3.63,3.63,0,0,38402
3.63,3.63,0,0,38483
3.63,3.63,0,0,38578
3.63,3.63,0,0,38660
3.63,3.63,0,0,38742
3.63,3.63,0,0,38836
3.63,3.63,0,0,38918
3.63,3.63,0,0,39000
3.63,3.63,0,0,39096
3.63,3.63,0,0,39178
3.63,3.63,0,0,39272
3.63,3.63,0,0,39354
3.63,3.63,0,0,39436
3.63,3.63,0,0,39530
3.63,3.63,0,0,39612
3.63,3.63,0,0,39694
3.63,3.63,0,0,39788
3.63,3.63,0,0,39870
3.63,3.63,0,0,39964
3.63,3.63,0,0,40046
3.63,3.63,0,0,40128
3.63,3.63,0,0,40222
3.63,3.63,0,0,40304
3.63,3.63,0,0,40386
3.63,3.63,0,0,40480
3.63,3.63,0,0,40562
3.63,3.63,0,0,40656
3.63,3.63,0,0,40738
3.63,3.63,0,0,40820
3.63,3.63,0,0,40914
3.63,3.63,0,0,40996
3.63,3.63,0,0,41078
3.63,3.63,0,0,41172
3.63,3.63,0,0,41254
3.63,3.63,0,0,41336
3.63,3.63,0,0,41435
3.63,3.63,0,0,41517
3.63,3.63,0,0,41611
3.63,3.63,0,0,41693
3.63,3.63,0,0,41775
3.63,3.63,0,0,41869
3.63,3.63,0,0,41951
3.63,3.63,0,0,42033
3.63,3.63,0,0,42131
3.63,3.63,0,0,42213
3.63,3.63,0,0,42307
3.63,3.63,0,0,42389
3.63,3.63,0,0,42471
3.63,3.63,0,0,42565
3.63,3.63,0,0,42647
3.63,3.63,0,0,42729
3.63,3.63,0,0,42823
3.63,3.63,0,0,42905
3.63,3.63,0,0,42999
3.63,3.63,0,0,43081
3.63,3.63,0,0,43163
3.63,3.63,0,0,43257
3.63,3.63,0,0,43339
3.63,3.63,0,0,43421
3.63,3.63,0,0,43515
3.63,3.63,0,0,43597
3.63,3.63,0,0,43692
3.63,3.63,0,0,43773
3.62,3.63,0,0,43855
3.63,3.63,0,0,43950
3.62,3.63,0,0,44032
3.62,3.62,0,0,44113
3.62,3.62,0,0,44208
3.62,3.62,0,0,44290
3.62,3.62,0,0,44371
3.62,3.62,0,0,44470
3.62,3.62,0,0,44552
3.62,3.62,0,0,44646
3.62,3.62,0,0,44728
3.62,3.62,0,0,44810
3.62,3.62,0,0,44904
3.62,3.62,0,0,44986
3.62,3.62,0,0,45068
3.62,3.62,0,0,45162
3.62,3.62,0,0,45244
3.62,3.62,0,0,45338
3.62,3.62,0,0,45420
3.62,3.62,0,0,45502
3.62,3.62,0,0,45596
3.62,3.62,0,0,45678
3.62,3.62,0,0,45760
3.62,3.62,0,0,45854
3.62,3.62,0,0,45936
3.62,3.62,0,0,46030
3.62,3.62,0,0,46112
3.62,3.62,0,0,46194
3.62,3.62,0,0,46288
3.62,3.62,0,0,46370
3.62,3.62,0,0,46452
3.62,3.62,0,0,46546
3.62,3.62,0,0,46628
3.62,3.62,0,0,46710
3.62,3.62,0,0,46809
3.62,3.62,0,0,46891
3.62,3.62,0,0,46985
3.62,3.62,0,0,47067
3.62,3.62,0,0,47149
3.62,3.62,0,0,47243
3.62,3.62,0,0,47325
3.62,3.62,0,0,47407
3.62,3.62,0,0,47505
3.62,3.62,0,0,47587
3.62,3.62,0,0,47681
3.62,3.62,0,0,47763
3.62,3.62,0,0,47845
3.62,3.62,0,0,47939
3.62,3.62,0,0,48021
3.62,3.62,0,0,48103
3.62,3.62,0,0,48197
3.61,3.62,0,0,48279
3.61,3.61,0,0,48373
3.61,3.61,0,0,48455
3.61,3.61,0,0,48537
3.61,3.61,0,0,48631
3.62,3.61,0,0,48713
3.61,3.61,0,0,48795
3.61,3.61,0,0,48889
3.61,3.61,0,0,48971
3.61,3.61,0,0,49065
3.61,3.61,0,0,49147
3.61,3.61,0,0,49229
3.61,3.61,0,0,49324
3.61,3.61,0,0,49405
3.61,3.61,0,0,49487
3.61,3.61,0,0,49582
3.61,3.61,0,0,49664
3.61,3.61,0,0,49745
3.61,3.61,0,0,49844
3.61,3.61,0,0,49926
3.61,3.61,0,0,50020
3.61,3.61,0,0,50102
3.61,3.61,0,0,50184
3.61,3.61,0,0,50278
3.61,3.61,0,0,50360
3.61,3.61,0,0,50442
3.61,3.61,0,0,50536
3.61,3.61,0,0,50618
3.61,3.61,0,0,50712
3.61,3.61,0,0,50794
3.61,3.61,0,0,50876
3.61,3.61,0,0,50970
3.61,3.61,0,0,51052
3.61,3.61,0,0,51134
3.61,3.61,0,0,51228
3.61,3.61,0,0,51310
3.61,3.61,0,0,51404
